binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,uniform corr 2,multicollinearity 3,multicollinearity 4,random label num 13,outliers 1,uniform corr 1,correlated w target 2,duplicate_2,random choice 7,correlated w target 1,outliers 2,corr_feature_class,multicollinearity 1,informative_1,pd qcut1,target,random choice 2,multicollinearity 2,duplicate_1,informative_2,pd qcut3,class,scaling_combined,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,pd qcut2_nan,random choice 4_North,random choice 4_South,random choice 4_West,random choice 4_nan,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,random label num 4_nan,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
1.0,0.0049504950495049506,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,,4996.0,,1.4294208566614848,,,-0.6301949214750702,,3.826334887739149,0.6640066001907508,0.1188118811881188,,0.5824703702840464,4.355586608401948,-0.2768162782285147,0.5210909070320509,0.0,1.4902846231827178,1.0,-0.010773654586367,0.5210909070320509,0.6640066001907508,0.10693069306930693,1,57814.41286056579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,78595.0,0.3780797298330041,-0.8921045867760448,-0.9916375803637792,,-0.2835790772824078,0.8899301609549095,-0.0379990591898962,1.0453063757400651,0.13267326732673268,,2.7656891836783286,5.3378291720598,1.1188464937494358,1.298410809303382,0.0,2.077177886048961,1.0,0.5220350682086939,1.298410809303382,1.0453063757400651,0.10693069306930693,1,60671.097671715725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,57576.0,0.8251723127170729,-0.1377135418305415,,0.055445544554455446,0.2930452359039809,,,-0.2173042557473516,0.12376237623762376,6.030982859742235,1.4072394767303265,4.424153763544545,2.6565995719560016,-0.6860766332166293,1.0,-0.0403956981884505,1.0,2.4292650501647484,-0.6860766332166293,-0.2173042557473516,0.09405940594059406,0,50004.00715298503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,41909.0,,-0.1470097834921531,-0.5163146949238377,0.06732673267326733,-0.4435463384934466,0.8470008615445112,5.667922815953262,2.7119608896597107,0.13267326732673268,-1.224748267776964,0.2854177007860743,5.175082265814982,1.122646956235221,2.9251395877620867,0.0,5.165736554096395,0.0,1.36053496906227,2.9251395877620867,2.7119608896597107,0.09900990099009901,1,48268.395147220726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0009900990099009901,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,47941.0,0.8687865045692772,0.0196083850197195,-0.5493805421719442,,-0.7822086354239158,,3.780142021270864,1.646367141258015,0.13267326732673268,,1.4366724861819136,1.019493468690166,-0.4440527938436998,1.882030027039841,0.0,3.1919319238247565,1.0,-0.3467752625432745,1.882030027039841,1.646367141258015,,1,63256.61303782466,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0029702970297029703,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,78837.0,0.6706259141095088,-0.5413895406440151,,0.06930693069306931,,0.8855657482760944,4.717975953762104,1.0474848470309324,0.13267326732673268,-3.500548953368876,3.5902389769818086,4.850519973353677,0.0076022010703146,1.0198391116840506,0.0,2.16415341226954,0.0,-1.1844213103722236,1.0198391116840506,1.0474848470309324,,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,,,0.0512732329890977,0.1094806126865501,-0.3282144607744561,,-0.0108064219202078,0.7479175475074532,-2.7767980528595926,-0.8983006964065531,0.13267326732673268,-6.99105882841325,1.229077908224809,,0.150552454989638,-0.3714869425311782,1.0,-1.5917313144198164,0.0,-0.841831228224586,-0.3714869425311782,-0.8983006964065531,,0,56681.322493639316,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0029702970297029703,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01089108910891089,84462.0,0.9594809233586868,-0.8373394672432614,-0.0999371215088937,0.06732673267326733,-0.4215068122044872,0.6434338176326541,4.786742480961408,1.5115778404585067,0.13267326732673268,1.1313472679923566,2.6305279782989786,1.9790819116411968,-0.6246522953647082,-2.409975872086312,,4.171443967670781,0.0,0.6580165785725421,-2.409975872086312,1.5115778404585067,0.09900990099009901,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020792079207920793,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,99636.0,0.7785482096087397,0.5521963644812449,0.3779266180960682,0.05148514851485148,,0.8617601068125162,-1.7596799285891438,0.4724066441252236,0.13267326732673268,3.43972805142278,3.955890836926539,2.07652385752306,0.1914764478377446,0.5508509886724762,0.0,1.0711718257205494,0.0,1.6210226349770878,0.5508509886724762,0.4724066441252236,,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,40793.0,,0.4434670916207233,0.6745349349819042,,0.2605768047351386,0.4966989567078717,5.300607474836014,1.8961937668539977,0.13267326732673268,0.817250889329791,2.614076428339641,-0.6491309471764732,-0.4920425520897952,-1.287894198500732,,4.663571335859559,0.0,-0.9900195111190864,-1.287894198500732,1.8961937668539977,,1,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,,,,,-0.3375330979298965,-0.0896569489718802,0.06930693069306931,-0.8795575816068191,0.3475832233352851,-0.2761511537547233,-0.4134941414438202,0.13267326732673268,4.037220175440122,3.7030845713336222,5.349597290056531,-0.1471054362822169,-2.044462049230024,1.0,-0.0591794020160871,0.0,-1.422244736947204,-2.044462049230024,-0.4134941414438202,,1,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,,60339.0,0.2831072950892336,1.2573032380499127,1.785899344699166,0.06732673267326733,0.3850499252281264,0.1278261596167318,-3.400884426215512,-1.3398820467032777,0.12574257425742574,-2.416153285864034,0.0054210154158247,3.315931981297017,1.5880942306454944,-0.8852896287436569,1.0,-2.385582206089156,0.0,1.6867875832292372,-0.8852896287436569,-1.3398820467032777,0.10297029702970296,0,57549.52390301842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007920792079207921,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,,33503.0,,-1.475784956448001,-1.117700875584768,0.055445544554455446,-0.8101188867163813,,1.297040535112932,0.9747731471654596,0.12574257425742574,5.660540216429528,-2.7058831234455054,6.045384912328657,-0.9356327459387944,1.0241831340573713,0.0,2.0071546527859363,1.0,-1.0479680099512985,1.0241831340573713,0.9747731471654596,,1,54580.17228144921,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0039603960396039604,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,40439.0,0.4067348213047604,-0.4681693740837953,-0.0309256563321843,0.06831683168316832,3.3202586903158946,0.0688403090295199,-0.6097662233932166,-0.5603828863589755,0.12574257425742574,-5.2261192334007225,5.349231195975815,-0.5691937188464924,-0.155717248017759,2.772118783740503,1.0,-1.796914443713002,1.0,0.480230589792211,2.772118783740503,-0.5603828863589755,0.10297029702970296,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.005940594059405941,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,,,,,0.2284551413401389,,0.055445544554455446,-0.9361966248551464,0.5379818340496705,0.3394420838276848,2.96892792686494,0.13267326732673268,,2.391109364969549,1.766140905034434,0.4799539186559384,2.894620275821785,,5.725060088355324,0.0,-0.7551079917731316,2.894620275821785,2.96892792686494,,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,,,,0.0899322244748339,0.0765401098107958,0.2309136500174869,0.05148514851485148,1.7670114473458576,,-0.2950572323889324,-2.6249741737657706,0.12376237623762376,,1.993425938236419,3.1888068784765613,0.9467794404173162,-1.5337204517022132,1.0,-4.94606867736609,0.0,0.8203803272369184,-1.5337204517022132,-2.6249741737657706,0.05148514851485148,0,70032.96270470471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0019801980198019802,,,0.0009900990099009901,0.0009900990099009901,,,,,0.8812809922193243,0.2545509495139654,-0.111735554539811,0.05148514851485148,-0.4056820453698638,0.1909037348023172,,-0.0676079605665087,0.12574257425742574,,6.174742346608388,2.660424023163383,0.2953494459941029,0.0209819169091077,0.0,0.0712690747527347,0.0,1.5289002320053662,0.0209819169091077,-0.0676079605665087,,1,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,58791.0,0.6303239821216358,0.0102272749215127,0.8263430300931897,0.06831683168316832,0.3956940186069007,0.1260459692849915,-2.0211687005188854,-1.2217076521647443,,,6.285909272077509,2.190340589057066,-0.7292550270939869,1.8443231378056928,,-2.939031799307607,1.0,-0.9499215584898972,1.8443231378056928,-1.2217076521647443,0.046534653465346534,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0029702970297029703,0.011881188118811881,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,,11342.0,0.7518538124522987,0.3947179291056233,,,0.8361517079839881,0.3963775955116317,2.4970476131900563,0.961774366183153,0.13267326732673268,,0.8888335088008272,12.899116716487166,-0.2511706074912799,1.0483525417087796,0.0,1.9721758144260035,,-0.2611694837764811,1.0483525417087796,0.961774366183153,0.10693069306930693,1,46130.2197026306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.006930693069306931,63948.0,,-1.1379761432146895,-1.4883408738316108,0.04950495049504951,0.3243525724102242,0.1676521586472396,1.1936985858524245,-0.8989091039422038,0.13267326732673268,-1.7805259292632043,5.1204632727513815,1.6654770415500326,1.0049479497009697,2.4004610305674445,1.0,-2.41206825144476,0.0,1.3689815073937526,2.4004610305674445,-0.8989091039422038,,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0019801980198019802,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.006930693069306931,49628.0,,0.3678914745549215,0.3957566560075304,0.06732673267326733,-0.3361565560427701,0.2102264118436225,-0.980632655770168,-0.919836526803426,0.13267326732673268,0.6916548984685307,0.1158691612134008,0.0629902511080482,2.2669736542245493,-0.9062701513138482,,-1.479837561849778,1.0,,-0.9062701513138482,-0.919836526803426,0.10297029702970296,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,,25461.0,0.6306334158878588,2.569656328416937,2.4600079530100643,0.04950495049504951,-1.288273283388768,0.186801582923588,0.1666447292481918,-0.812080630970504,0.13267326732673268,,3.140230148494161,-1.1011812799311844,-1.515907904911207,0.6856439278887565,,-1.719440301667864,0.0,-0.754107261077031,0.6856439278887565,-0.812080630970504,,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,,,,,-0.3396476184894883,0.2786421547850189,0.06633663366336634,1.5241191993476126,0.8295226971645675,5.028251536621242,0.087778431290157,0.12376237623762376,-0.2506878470393979,0.2588172191776694,4.493039412408976,-0.7250482748231782,-0.0425858895309034,0.0,0.4228182209103068,1.0,0.0168218987943987,-0.0425858895309034,0.087778431290157,,1,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,20212.0,0.9203817102217896,-0.4118705893375526,,0.05742574257425743,0.169540011729903,0.7607979413705209,9.076297332077033,2.995192146813761,0.13267326732673268,,4.7933916876706055,,1.0148631947201014,-1.5108282778358584,0.0,7.08299431672875,0.0,0.5413010836815855,-1.5108282778358584,2.995192146813761,,1,54538.837226164644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.01089108910891089,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,81853.0,,-0.3039734942332511,-0.1879682586782068,,-2.7881655145634947,,1.8189859831978985,-0.2932547227154315,0.1188118811881188,0.3906653362983955,4.594809774175175,-4.785923425585475,-0.3049747723356554,-0.899755982803224,1.0,-0.1399105362057817,,0.4638123713545541,-0.899755982803224,-0.2932547227154315,0.09405940594059406,0,54168.755775646925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.006930693069306931,25381.0,0.0098938081542679,1.5666459414211455,1.414243502812076,0.062376237623762376,-0.8437384076286429,0.3554538465229626,-3.855389086302809,-2.760416315820616,0.13267326732673268,-3.8945632229782654,1.965147382152113,-0.1377414996342025,-1.5618867744270728,-1.561028039293678,1.0,-5.22805519092952,1.0,0.1167747962152196,-1.561028039293678,-2.760416315820616,0.05148514851485148,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.01782178217821782,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,10424.0,,-0.2709233912856275,-0.7260106881543444,0.06633663366336634,0.2377204631193132,0.4604805143058794,3.34423740093204,0.656203460639147,,2.847828083001057,3.894215699701155,1.001385451688408,-0.7644209049273817,0.8097918273664589,,1.388270723536752,1.0,0.089866822337278,0.8097918273664589,0.656203460639147,,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.020792079207920793,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.0049504950495049506,17682.0,0.4490957178918424,-0.8673966494173644,-1.0705500803333596,,0.8035874799375243,,-2.5784358041352915,-1.2469570718594878,,,0.8791411561642648,-0.5577278510431092,0.5494322332325253,1.9191488524234053,,-3.0152134439179354,0.0,0.2996776249801187,1.9191488524234053,-1.2469570718594878,0.046534653465346534,0,56810.500447564256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.01089108910891089,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,57500.0,0.2120059463250522,0.0447860480731545,-0.6363153974907203,,-2.0763216782326364,0.5000056634112728,,-0.7309448849904976,0.13267326732673268,1.0068303630659294,6.986954288798334,2.7881826212668144,1.7120738220584382,0.1302920969727069,1.0,-1.3815935095268763,1.0,0.530041243945423,0.1302920969727069,-0.7309448849904976,,0,42007.20903796089,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.006930693069306931,47238.0,,-1.2435405820025045,-0.5530694895174303,0.06732673267326733,2.0121944360766943,0.3475145368475424,-0.2757535784113329,0.5587087380473019,0.13267326732673268,-2.545765078438575,4.253913334104314,1.762083486592938,-0.3045479982658296,0.1449691745003258,0.0,1.3759183149321608,0.0,,0.1449691745003258,0.5587087380473019,0.10693069306930693,1,66006.17317844043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009900990099009901,,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,,,,0.9519317527067312,-0.4861646223252928,-0.3274064653329939,,-0.4204795721573459,0.9530636701277124,-0.8807411237353517,0.1149312581895809,0.1188118811881188,3.907853664785671,2.8079643889201207,,1.1152195462076815,-0.4262455729821934,0.0,0.5943279948739858,1.0,0.668731478894648,-0.4262455729821934,0.1149312581895809,,1,39294.0017331259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,0.0009900990099009901,0.005940594059405941,85516.0,0.0837591352399427,-0.3784934963155329,-1.3301850908864754,,-1.602810625165514,,-2.9715882016185025,-0.4450183091822124,0.13267326732673268,-2.5783051056748185,2.119917082110045,-4.006287468578581,0.0411762520348361,2.329717580598092,1.0,-1.4191389312861908,0.0,-0.1462693323146021,2.329717580598092,-0.4450183091822124,,0,56902.06064815715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,5496.0,0.807666166658281,2.193046051222069,2.011190289762688,0.06633663366336634,0.558487693542781,0.9890174101370214,2.9114440612993504,1.512194632326083,0.13267326732673268,0.7741740581344085,3.124579782237693,3.363643818653232,-0.9303815811729288,-2.1948657473081274,0.0,4.109205757904186,0.0,-0.2052065775673011,-2.1948657473081274,1.512194632326083,,1,48114.38527703291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,,88478.0,0.9130744190971016,0.71237181513347,,0.06633663366336634,-0.7314591427306706,0.8140992492096928,1.2011515546882463,2.123718114410471,0.13267326732673268,4.526971298397184,2.842184662396253,,-0.0660665407937375,-1.6827267296424382,0.0,5.267486574858544,0.0,0.0838162320338514,-1.6827267296424382,2.123718114410471,,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
